Occurrence,Gamma,Tau
0.23600699682687800,-0.00019236277349310800,-0.29155141635321500
0.23023125301141900,-0.00016061005343427200,-0.27530955416462800
0.2275561397865140,-0.000136364447459483,-0.23890850272136200
0.21983345056837600,-0.00013476523107254000,-0.20939930134329700
0.20765823759336500,-0.00019417605742736000,-0.20149151772147300
0.23183947896088600,-0.00012141650808127700,-0.3181195735377600
0.2366509611013560,-0.00014626698441127100,-0.2580954368561180
0.22954530336350300,-0.00015828534322219100,-0.40014332171798700
0.22285704795921200,-0.0001146136227780650,-0.3313311470962720
0.21649382993211200,-9.06277958797757E-05,-0.22629627855676000
0.2339937089193300,-0.00014672024048162200,-0.29118088539108000
0.24045159764917300,-0.00010075565505305400,-0.3403675171830260
0.22308921558627000,-7.36983536736475E-05,-0.29436308864013200
0.24573515831637900,-0.0001481017046262100,-0.30417584287375300
0.22094502082253800,-0.00018546846963858500,-0.25577269965077800
0.2433962059571500,-0.00013026906822492500,-0.24135788227202000
0.22846684948339100,-0.00014029388807260300,-0.367429942904396
0.21092283171203300,-0.00016966007047503200,-0.26398720329527600
0.22174040954189700,-0.0001073371420079110,-0.23496077545228900
0.2145063217516660,-0.00017832929186175500,-0.30329711903401800
0.22763677948900800,-7.19664683834991E-05,-0.3036629045788690
0.2216667241285490,-0.0001217717477828210,-0.20965503510555900
0.21867443520735700,-0.0001642085204792800,-0.2245303307888190
0.22496454245044800,-0.00011264079061092800,-0.23880393096006300
0.22218678248716700,-0.0002105699049061100,-0.3242305846261230
0.2418176048857360,-0.00012278898006731300,-0.2924403819389120
0.22369438490042900,-0.0001186897619080620,-0.3788100358254010
0.22407089162959700,-0.00018817537643495400,-0.23465650085458600
0.22468086512239900,-0.00021645824819513600,-0.2627806690669270
0.23291395522066900,-0.00013543390596430000,-0.28186560173817000
0.23480943053164200,-0.00012366409290408800,-0.33536856501695100
0.21873244327731800,-0.00012812014739120900,-0.25384761330988100
0.22691109909512900,-0.00011854667484189200,-0.24505704091933800
0.22456008671546300,-0.0001541262050834540,-0.20895492495869300
0.23033142929717200,-0.00015883118015450200,-0.270203564963815
0.22184646973657900,-0.00012815745730821000,-0.38651687976853700
0.2250837512801480,-0.0001428542867915860,-0.21043225279720100
0.22959114100784900,-0.00011946964023562800,-0.3519849458880940
0.23248013276878900,-0.00018812418793406900,-0.20338524688607600
0.22874553482518100,-0.00015251209739929300,-0.2956829201175160
0.2215409321753320,-0.0001568266385440780,-0.2243962912841480
0.24006037171390500,-0.00013729663425944700,-0.30422558733656800
0.2250989066602260,-0.00014094813238883900,-0.2625006846128210
0.22747803966815000,-0.00016726818240898200,-0.2770742378318880
0.2396287908765630,-8.08590771369288E-05,-0.3752647317561320
0.2350986077757890,-0.00011011774112486300,-0.3030595162123090
0.23096068574012500,-0.00012895144585321000,-0.2728517121441480
0.22686818813948200,-0.00019855326579289300,-0.3520689338515280
0.22245184037562400,-8.89219376096203E-05,-0.25888852776323000
0.21874182699198400,-0.00011859575391040400,-0.2431658471554570
0.22878944530854200,-0.00017011798712453400,-0.33492258385869300
0.23730251131259200,-0.0001105499340505230,-0.35379957848589800
0.2271305718145530,-0.00010131766246227100,-0.3057223570679740
0.24419083223070800,-0.00012773014631915500,-0.30292536145346400
0.2382691040478010,-0.00017606684594184700,-0.17770644508285100
0.22498768718398000,-0.00013004294899245700,-0.24954739286028300
0.23371047991528100,-0.00014675619166273700,-0.35426304378093100
0.19987375561192700,-0.00017174205172189000,-0.25471813421182900
0.21746464356312400,-9.60719044784925E-05,-0.20763600166859600
0.2134028656603430,-0.00014833986676299200,-0.40785466353708600
0.2225845727197680,-9.04263087665765E-05,-0.31913487550093300
0.22654386455095300,-9.14951510671461E-05,-0.22656004180916200
0.21614742167836200,-0.00018128547007264700,-0.2137965243823130
0.2185215258063300,-0.00012203193221565100,-0.29152123208214100
0.22564971836273700,-0.00016439992810544600,-0.3025030705116680
0.23577900715357300,-0.00012210851226810300,-0.30080417333582500
0.22155811737914900,-0.0001265445099569490,-0.4208091430876580
0.22539296032455000,-0.00016043405230411900,-0.27893655828678
0.21617261857676400,-0.00015472075216718200,-0.2588562665704530
0.21376224291680900,-0.0001597365967678320,-0.2530663330407080
0.22676699932041400,-0.00014373260374542300,-0.3073446662546790
0.2148792087657360,-0.00011808419746624600,-0.24063063816178100
0.23203301558374100,-9.99856996462255E-05,-0.31184618018169700
0.2309116712357600,-0.0001375414274884380,-0.2895102053006910
0.2323543488979590,-0.00020087207986487200,-0.28965282446170900
0.22159359013387900,-0.00015903985098542500,-0.44564788534804300
0.22347188266227400,-0.0001390654322047220,-0.2431124892336440
0.22595520076345100,-9.13788292863044E-05,-0.3405293678434830
0.22680814029468100,-0.00011893317245152700,-0.22084892137772700
0.22410242093799100,-0.00013246560815000900,-0.3892631886686820
0.2315261372981520,-0.00016005576159371,-0.26648479096217300
0.22652156902296600,-0.00014248819371931200,-0.3118708311568930
0.22381980401732500,-7.2364008948162E-05,-0.2489631598408380
0.22609853407138100,-0.00017403892889055000,-0.28691495316308000
0.23029403810906800,-0.0001010914821067970,-0.3432158061869480
0.2259382866364560,-0.0001803266141480910,-0.23559105487866700
0.23692271574520700,-0.0001055016610247720,-0.33237029172711800
0.21355659068007200,-0.0001911357510010770,-0.2570895812275220
0.22054751132314800,-9.35152267435916E-05,-0.2773104638672650
0.21154892299558700,-0.00011404005447186600,-0.23620566556755700
0.22677252949416400,-0.00013578872731011900,-0.3165106008986640
0.2271005819241030,-0.00014336440045847500,-0.2957331573857640
0.21836389242664400,-0.0001031643290195970,-0.28847856300357700
0.23842475794151000,-0.00012025654185093000,-0.25789768528457100
0.2373682003671020,-0.00015153157578824100,-0.18830376181119200
0.21990347413464300,-0.00013481242172403400,-0.16493719212610400
0.22391718376694400,-0.0001671741988434480,-0.34406444817133800
0.21830722973229500,-0.0001722594619469460,-0.22179449845682200
0.2248641419654080,-0.0001277703909281880,-0.2801014502524250
0.22076131535922900,-0.00020029848996547200,-0.38919889401410600
0.20817539255727200,-0.0001383541282287010,-0.3819466474189650
0.22888498548421700,-0.00010957389398420600,-0.22044664946390400
0.2243372634064520,-0.00015289174422328700,-0.31133999957493300
0.2155439452625150,-0.00020245378733809400,-0.3718253223050090
0.23576368218014200,-0.00015859437865069900,-0.33471744960630300
0.23862917005334800,-0.0001389667931595540,-0.2813537180597050
0.22178014925397600,-0.00011613925976158400,-0.34174302471764800
0.22216227778570400,-0.00016113221657714700,-0.24499543820921200
0.22202100958553900,-0.00014654280373175100,-0.3093944317800070
0.22115213269683300,-0.00014150996964707900,-0.26502560953823100
0.22891651503816200,-8.46186147156832E-05,-0.2836365981113770
0.21047389669675100,-0.0001174570515490120,-0.309247626641645
0.22831443471988700,-0.00015393004166904600,-0.34097066160195
0.22213607918794100,-0.00019132148094184500,-0.29665436939270500
0.21879681068142300,-0.00017297746722383700,-0.3255528155429480
0.22459506055745900,-0.00017363858923861600,-0.349310772174115
0.22357879606566600,-9.81080433603313E-05,-0.24150265319160300
0.21650463534818800,-0.0001347747431366130,-0.44341559521207000
0.2324776161631710,-9.06380554880661E-05,-0.24373673984187400
0.22507063879555100,-0.00012720139036651400,-0.3752277594019750
0.23618601843092200,-8.63242453475088E-05,-0.3413707660345700
0.23278036607638100,-0.00012508316787394700,-0.3324221955371030
0.22388219354523800,-5.42693208347758E-05,-0.23731509717034800
0.2188122738812710,-0.00017793114385646500,-0.3720346467907010
0.22968919164231200,-0.00010554214367177900,-0.3514656304041910
0.2258496145232380,-0.00019113822264055300,-0.2886588875476990
0.2342499953463340,-0.00010378128857696200,-0.3154093767569510
0.2184605563602560,-0.00018789434299267200,-0.21422586722173600
0.2179285522676190,-0.00010386319393533700,-0.3161667062566180
0.21495240071314700,-0.00012545661520053600,-0.32253204571452700
0.22132376456723000,-0.00013001720607568000,-0.3308554303389330
0.2194728760348290,-0.0001476611585559280,-0.2744051788796950
0.22493747351367800,-7.15385297273232E-05,-0.24818697237974500
0.23232088256293800,-0.00013056130568763900,-0.3000084400647440
0.22373751499285600,-0.0001616898348452920,-0.29668068502448800
0.21791823672853400,-0.00014154698201433500,-0.2111916558887980
0.23395006303906900,-0.00018996190405562300,-0.2881977581565110
0.22733713351773000,-0.00013285091865955600,-0.2593071923233420
0.23046576789701800,-0.00010344706900192600,-0.26325095938057500
0.22635120053422200,-0.00015901007399688900,-0.33298171748912000
0.20642471497441900,-0.00011989093514523400,-0.20307223309538400
0.23855124401490000,-0.00013044351631959200,-0.1740430168826680
0.22590597936079400,-0.00019945494479293800,-0.416082516242565
0.21625566293780000,-0.0002353569697991440,-0.3937257392922000
0.2235728036887450,-0.00016682070127816000,-0.2938833244246730
0.2213641137251870,-0.00017964076148628700,-0.37203216390172600
0.22386614684206900,-0.0001236474515966630,-0.3341605717634430
0.22855734032778300,-9.38180662472487E-05,-0.2834491679644160
0.21234733446823300,-0.00014409047583103200,-0.23398007811771400
0.2237303269294250,-0.00017997941841796100,-0.30849894582798500
0.21806521561963600,-8.35661627777722E-05,-0.23227133998895400
0.20384962211826300,-0.000163166127028643,-0.2401578693025540
0.23410171306608000,-0.00016352103460979500,-0.34059899207007300
0.221166897656395,-0.0001742735009673090,-0.2894208609317000
0.21845233564237200,-0.00026596943933108300,-0.3193372449862070
0.21612605469585000,-9.51186827472964E-05,-0.28124689683944600
0.23861103241512600,-6.79258273474715E-05,-0.22517245889234900
0.2158103792474550,-0.0001603346918109710,-0.36111761605229100
0.2277663101774020,-0.00011662236670206400,-0.2512947317467560
0.22389828936405800,-0.00012938608274286800,-0.3286304144454510
0.22838625934128500,-0.00012063223201519800,-0.31824976518500800
0.21996116832814500,-0.00010296738122772700,-0.36771390740153200
0.2203594541553920,-0.00012551100756398500,-0.2995971634116480
0.22171697241179600,-0.0001532086977705940,-0.3444070100967500
0.22967046488706000,-0.00013740460269578800,-0.28860343814500200
0.22406585531619500,-0.0001575595509170200,-0.32977560227202100
0.22704853489084100,-0.0001468110761006690,-0.36698516893010800
0.22324213264871600,-0.00019398659579331800,-0.21898412883474100
0.22099388095929700,-9.81714952447505E-05,-0.3124682532551820
0.22189689862831100,-0.00015212678555716200,-0.37050246560303900
0.22020002082663100,-0.0001524935666591550,-0.29401839094696300
0.21747664661796600,-0.0001628069411384660,-0.301947635978957
0.22420814009927600,-9.96179995399607E-05,-0.3497079217606120
0.2306915070843440,-0.00011925373894018900,-0.27372011976804700
0.21974784971669400,-0.00016840938755480400,-0.24778761237660600
0.2168208621934180,-0.00012445248751835000,-0.22232138504744200
0.2297778056467730,-0.00021777205715443900,-0.31511582234203400
0.23437179037888500,-8.63378635456534E-05,-0.2241674531387070
0.22820481720307300,-0.00012236660646852700,-0.2681293074693240
0.23085103531861600,-0.00014039506111551100,-0.2977466065231000
0.21634145009136600,-0.00010090224994792700,-0.30441097777610000
0.23335639739189000,-0.00011991825265821600,-0.22499503595802800
0.22780665713180500,-0.00019277197947926400,-0.35269801034420000
0.22137544734338100,-0.00016544417149739800,-0.2919878226527550
0.21293102217196600,-0.00024995829614370900,-0.39310654243175700
0.22220537984697700,-0.00014203196117035900,-0.3483614347198970
0.22003759677981100,-0.000210514559367979,-0.32245852534853100
0.22527371581367100,-0.00013530754629027500,-0.20533299250615300
0.2196418668820230,-0.0001671617594312320,-0.3349477471982110
0.23215619492520100,-0.0001328310167793440,-0.2923028027534700
0.2122697940089300,-0.00012157256907382700,-0.22664311518299600
0.2103774456444810,-0.0002319805201128370,-0.3482457119884790
0.23293142964403300,-0.00013989089537997600,-0.2960343917435270
0.22759540973321700,-0.00018407477767482900,-0.25632304137710200
0.21828037274092800,-0.0002289332479841680,-0.32881741255307100
0.21732612490098000,-8.06521093055749E-05,-0.32622669185805100
0.23168997751352100,-0.00010718079394217700,-0.2584669732932700
0.20458894188151200,-0.00010193551163343800,-0.2409080098880350
0.2273390976056960,-0.0001490911959703090,-0.2745807042746640
0.22142708309232900,-0.0001522887612018900,-0.2117297006842300
0.2283768542413690,-0.00010649697707522700,-0.3882202401033090
0.21744917095925400,-6.43720905487882E-05,-0.41052348510162000
0.2269919104485680,-9.70554892625523E-05,-0.336410539761935
0.23236063124924600,-0.0001464636471843190,-0.29718935442510800
0.22526540637793300,-0.00016077410073483500,-0.2362406952027280
0.22839559974745200,-0.00015254098734215400,-0.2527057647555770
0.22777571507566800,-0.00017130503875814400,-0.37053115713620600
0.22965472230073700,-0.0001673710024792600,-0.2662237130741640
0.22465086514712000,-9.72873463228157E-05,-0.3165172886101
0.22811941921964100,-0.00015239587848506500,-0.36142192719174000
0.2264853180494650,-9.8683459346755E-05,-0.26246699312899700
0.21900028918694600,-0.00015841374857545000,-0.3287495532030400
0.23993029910952400,-0.0001652407504623600,-0.23470291753893700
0.24396615878392100,-0.0001288954521277830,-0.31652326649708600
0.23545768104669500,-0.00013164243602337200,-0.2177672517690420
0.22407401620782700,-0.00010629259357663400,-0.2688243398288370
0.23482636306166400,-0.00019655315763815100,-0.283673688968366
0.23088534567396500,-9.43812530314276E-05,-0.2612285803081970
0.22278303840679200,-0.00012896448383980500,-0.30211826419833100
0.23514353848379300,-0.00015877422672460400,-0.3572618479118590
0.2177994235662790,-9.49896263631991E-05,-0.25836195546086700
0.23539764937242100,-0.00013216904658819300,-0.18840275737328000
0.22879459840477200,-0.00017674481465018500,-0.2568049246722230
0.23191329123024200,-0.00018829676718890100,-0.2837491024040220
0.21281358717155000,-0.0002433108278480170,-0.3868751069747570
0.2122508480370260,-0.00013336564853968200,-0.319188804875837
0.2150977690968410,-0.0002331574310838030,-0.32867881635593200
0.24633547868866300,-0.00013511169301301900,-0.3084151737964210
0.21877300518915400,-0.00019398175912567300,-0.379333612842141
0.23816661165908800,-0.0001496665901494040,-0.30970155246127200
0.22171714963023800,-0.00010694629619605700,-0.257906012259325
0.22179418691447700,-0.0001301591897634660,-0.2980495971034820
0.23315706853967100,-0.00019423940907834300,-0.3657021697702670
0.222863694533622,-0.00018774595729938100,-0.20773198020448600
0.21833393015970100,-0.0001613128296349250,-0.3013192563785390
0.21503058075030300,-0.00011306022933974000,-0.34697585013192300
0.23570286853835000,-0.00011452527564979700,-0.25162812616334100
0.21048797267868500,-0.00010065475376446700,-0.27009329244478200
0.22091204997459500,-0.0001917558094767560,-0.29624205275587000
0.22259708398530300,-0.0001477708913101610,-0.21552581478604800
0.23176466802356900,-0.00014425868403414200,-0.36563741174716200
0.22027525024024500,-0.00011548566099666900,-0.3370414576196380
0.22005103058654600,-0.00016120773124935600,-0.33730714788914200
0.22212379666213800,-0.00014996802867334000,-0.3579173027289780
0.21611265950220000,-0.00012103644520326800,-0.2185671983469040
0.23751055280870300,-0.00010763501941447800,-0.19137418359540700
0.2305111714635390,-0.00022871761350790500,-0.3202897289412540
0.22787609322877300,-0.00012870464612675600,-0.23420834916916900
0.23449116460704300,-0.00011031834014674300,-0.40840759095115500
0.22508479378392500,-0.0001907274820825380,-0.40761390822463900
0.22545116411485700,-8.64880627386719E-05,-0.23903198579538100
0.2288862099893820,-0.0001816782668563060,-0.3685949017138100
0.23177394190367100,-0.00012072278913212300,-0.2231412506366990
0.24549571924823900,-0.00012956830147126300,-0.3130024222169540
0.22725344781301300,-0.00016988434486089200,-0.25891748128403900
0.22159134059316700,-0.0001135415591540470,-0.20506940644781500
0.22488025825612400,-0.00020804190180707900,-0.30164108537440800
0.23537725180304400,-0.00010391113573261300,-0.33480607386965000
0.22444455927741400,-0.00011333267561979200,-0.3442757208230120
0.2394250126412320,-0.00024182181217374600,-0.2525321626447810
0.20976614215755600,-0.00012731421663525700,-0.20351202434735900
0.23073516345982900,-0.0001614297622567170,-0.08635316875562120
0.2245968933183140,-0.00021288932868950400,-0.26752740778625500
0.22544189910213300,-0.00012337798689557800,-0.30446271887268200
0.220999939341575,-0.00021312104819482000,-0.30170081388127100
0.21623108578942700,-0.00012049327150411200,-0.3393836935176170
0.2156664478720880,-0.00015513818458682600,-0.27120017478746200
0.23397038452812900,-0.00011348592655945600,-0.3091350297486670
0.23307565764072500,-0.00014484573482499300,-0.3341595691005480
0.22755050814009400,-0.00014303585682110600,-0.2472593852992160
0.2293663717935380,-0.00010414559664069500,-0.2474370637588340
0.2260356681478830,-0.0001572564276561650,-0.2791974395163100
0.23684522847408700,-0.0002026982880461190,-0.3746391288076700
0.23729307692299600,-9.45065928680139E-05,-0.31831567006365800
0.21122810386297700,-0.00018746356416278100,-0.2931741583615510
0.22030511530239600,-8.23341866200535E-05,-0.3235059636415880
0.23534813646229100,-0.00014928895174591600,-0.34736943224307000
0.2162588008154390,-0.00013354079711881100,-0.3622768948614340
0.2226859458805030,-0.0001817586375538120,-0.2489311075556040
0.22885699503529900,-0.00015618848734156200,-0.24709945672768600
0.22743968012185500,-9.1749262301296E-05,-0.30005378979385200
0.2377327101339060,-0.00014048947572522100,-0.3577390697906350
0.2247455082902120,-0.0001330771635372120,-0.34216450469633300
0.22533690711255400,-0.00016061222262479100,-0.33157772958881000
0.22123154338086600,-0.00015047478624300800,-0.28106154112386800
0.23762327413112600,-0.0001015768323092930,-0.24799967196356500
0.2105857960721660,-0.0001726640450357090,-0.25717193605449500
0.22504753411058300,-0.00013029108738304700,-0.235490959886677
0.23364072285836900,-0.00011029713237281700,-0.3643686930009950
0.23287687174648400,-0.00017914413854255300,-0.3953462814029760
0.23076764999719100,-0.00010460512518783000,-0.2712499984099010
0.23169651057282000,-0.0001601879802578370,-0.31026052774229700
0.23167038866492300,-0.0001766845219354600,-0.23740071515391600
0.23492452904970300,-0.00013712783427592500,-0.3086686306524720
0.22568303431584400,-0.00017047554539819800,-0.23421795261480000
0.22157593144487800,-0.00012483820030942900,-0.1922765153091200
0.22962141933980200,-0.00019705393046225700,-0.3155899845678950
0.23235875028078100,-8.21858866113714E-05,-0.3230315709983520
0.22590427607507100,-0.00012666321664382000,-0.3372646908307470
0.23276985088299200,-0.00018001833463335900,-0.2907063121785150
0.22557709744393900,-0.00012486427186985900,-0.2990840397018330
0.23528588691024100,-0.00014358952053970800,-0.15046901989246900
0.23197467833813700,-0.00016796610040920700,-0.31919566865767600
0.22454601364017700,-0.00011597453230871400,-0.2366637928077600
0.2244926924359240,-0.00017269059633006200,-0.27160844662231500
0.21946032670438500,-0.0001600933025810990,-0.2870461601681840
0.2276874136559780,-0.00014179668885528800,-0.3293228974199420
0.22582076120979200,-0.00014956006274252600,-0.3302485382261650
0.2289154155039620,-0.00014296178499755500,-0.35397121742573600
0.2400210084100430,-5.22522790788519E-05,-0.1720259276819820
0.22550245052264700,-8.39418966385456E-05,-0.1787340143129850
0.2311618713897370,-9.45121670610067E-05,-0.24472045830362600
0.23334975224052900,-0.00015304227699684900,-0.30716346761092700
0.23426957729634500,-8.66987359225221E-05,-0.3262381071474260
0.2234078749130330,-0.00017540678646770700,-0.2709319284937760
0.2133508710947660,-9.60665559409208E-05,-0.3103453170468300
0.23269355049222700,-0.00012878446072320500,-0.3561753493518050
0.2245505287555420,-0.0001414117379639150,-0.381871750659562
0.22915269512751600,-0.00016259714123150000,-0.29395813435579600
0.21684661350276600,-5.38485322399793E-05,-0.2990061990894530
0.2347982314355850,-8.644384985036E-05,-0.3234824455698370
0.2470206760503290,-0.00011862931270067600,-0.4109463111568830
0.2226141159584840,-0.0001261016698322190,-0.32832575387013200
0.21607067355899900,-0.00011090860119858700,-0.35102217088826500
0.21528654460203700,-0.00016602008019369900,-0.25337359492803900
0.23847274355047400,-0.0001241228175460190,-0.2643100577860210
0.21871097794977000,-0.00016118627992041800,-0.270535810872932
0.2239554690548260,-0.00013774174960881800,-0.22902851048370100
0.23699386613464200,-0.00013839057980669200,-0.32096353553981100
0.23010141141027500,-0.00019425237077787100,-0.39644575913570100
0.22460505241069600,-0.00011215128117060900,-0.35164130730412500
0.2260588080419730,-0.00015006824921218900,-0.21951215494846400
0.2367800074868620,-0.0001270234428067430,-0.272106335889293
0.22244194863968300,-0.00011291622452518700,-0.33199262722526000
0.22223926924597500,-0.0001705267059119930,-0.23486542087809500
0.21823136813689200,-0.00016728061373282000,-0.27232771140725300
0.23225730103299500,-0.0001666097736454410,-0.24324407992895200
0.23671322202250000,-0.00012035573978919600,-0.27720114105001500
0.22568063135654700,-0.00011015488679249400,-0.34629899230002000
0.2342026816817060,-0.00019209401937535100,-0.3195725043298220
0.22382258015449500,-0.00015234648383625900,-0.25958316434025500
0.22378291142495000,-0.0001236230131756060,-0.14606643486296300
0.2381021887548560,-0.00016766537792236300,-0.3069207081029520
0.23891410531024200,-0.00011218569699609500,-0.2557148935860790
0.22524653793680000,-0.00020753251260710500,-0.3093727163700020
0.2289410575370510,-0.00016468200407942700,-0.27103750758907100
0.23557307176750700,-0.00015421157311260300,-0.351498020057163
0.23075934853700300,-0.00024126327527785,-0.3208887459122550
0.22862217374290000,-0.00012206912187882700,-0.39245313870091000
0.22688872860282400,-8.67481818443783E-05,-0.24570261171472100
0.22910353300953600,-0.0001201320876871760,-0.20816258912480500
0.22545062604227700,-0.00010285720061368800,-0.22072707134184600
0.23562006012278300,-0.00014994944226963600,-0.2996017363649440
0.22587348610804300,-0.00011558218167096600,-0.30084234933999400
0.22075736866003500,-0.00014758149436769600,-0.20426381709775100
0.21446112070299900,-0.00011471861987394000,-0.37127835542434800
0.23634719111519600,-0.00015324101981704200,-0.34372364884454900
0.2209971362802580,-0.00013733514965891500,-0.2967508693099310
0.2378028691729520,-0.00016955214527317200,-0.32642064827312900
0.213636367456999,-8.91324482602597E-05,-0.32964528072045400
0.2135069176150420,-0.0002047227442041380,-0.32732172088199900
0.2303179524159210,-0.00013843804011875000,-0.3967956659833340
0.22312519959733700,-9.63525755685054E-05,-0.3024783453377080
0.22388897570671100,-0.00014734594243405600,-0.25152993172828400
0.2217664533408110,-0.00014139717898312200,-0.2811971729316920
0.2406849741877160,-0.00014356149494532000,-0.2695624277214270
0.21571558745075400,-0.00013811392064266600,-0.2441294521727730
0.21764519581918900,-0.00013240127473569700,-0.2344174655949230
0.23166354413968600,-0.00015838947253610400,-0.2879509666621140
0.22325582028995300,-0.00023221505429853200,-0.42283366567874300
0.22691701169806400,-7.29035488532519E-05,-0.3143722972301330
0.22016851521683000,-0.0001935492035950420,-0.17871734446473200
0.21666537032325200,-0.00014185238042623100,-0.1670094181339530
0.2237569930092950,-0.00011485037320124000,-0.3130810887326530
0.21973252667451800,-0.0002081643338849810,-0.2519929125452650
0.23077510041434700,-0.00019025523627984200,-0.3391111099188100
0.22881550984374800,-0.00019076058412839500,-0.26021327560850200
0.23458775650800200,-0.00013111264286616000,-0.33244007727262900
0.226756430292888,-0.0001212988131078720,-0.3178962157539750
0.2286893805181150,-0.00018175930246491400,-0.39097087472771800
0.21933683800317300,-0.0001372264599332740,-0.2373429142954390
0.22387812428099900,-0.00013644558999834400,-0.0868317352977887
0.23057404785950500,-0.00011859564279230600,-0.26364119778606200
0.2314884165500350,-9.44810020631104E-05,-0.3023976260713450
0.22647001818207100,-0.00019500252214137400,-0.36667100244114900
0.2246994358438000,-0.0001793900337673810,-0.28244701860508200
0.23140843016695000,-0.00011325467106698200,-0.2857565039377420
0.22489485876976800,-0.0002169426934198470,-0.2830021367579910
0.22781239186899,-0.00014203651259710300,-0.35390082268321300
0.22365301208467800,-0.00011533698459521000,-0.2465864247924320
0.23255210895645300,-0.00013433295069830700,-0.3003395670515190
0.22999214815810200,-9.19259990659955E-05,-0.18072973090777900
0.23434301095019400,-0.00021637404031948900,-0.29631825237187700
0.21767865627502900,-7.42477234330278E-05,-0.3772763699463430
0.21992748857842500,-0.0001563758915481730,-0.13458355015771700
0.21138683786832700,-0.00010476796865126100,-0.3880622659201500
0.2355196840120020,-0.00014841018538731000,-0.3089892157286360
0.21946575251712700,-0.0001658201027164950,-0.3995796169872720
0.22784100284568700,-0.0001450849802411440,-0.24313294313497900
0.220790947196926,-0.00010679676035573100,-0.3331329531392670
0.2209003128715210,-0.00019987209993602700,-0.3421260955223900
0.23018676742676000,-0.00017417631554255600,-0.33403971007649700
0.2125391514213230,-0.00011153731938100300,-0.2526815993397920
0.22817105170326100,-0.00017764769343491100,-0.2610502401579980
0.21606998634895900,-0.00012957029159566200,-0.27569060985528900
0.23321535056804600,-0.0001924480550613080,-0.3305018282472550
0.22430525114726900,-0.00015328565418683600,-0.2671252143311900
0.22238955171427500,-8.87649695377957E-05,-0.22974219259003700
0.23011995488920900,-0.0001045913926614370,-0.28740154458744700
0.21626499967439800,-0.00014724004275946200,-0.4460663261293990
0.2293305447618550,-0.00013526596179335000,-0.31016905402667600
0.21739121713594100,-0.00019374082283383700,-0.20507737927826800
0.2220653037360890,-0.00012902485251012100,-0.2680717404097560
0.22728450837340000,-0.00014044546399444900,-0.3080913530575780
0.22197838969464900,-0.00024662500969734100,-0.33174004477698000
0.22773506946494100,-0.0001410547285158860,-0.29681398458497700
0.22267715870896100,-0.00014624608391787600,-0.30589600104670700
0.2297341055823620,-0.00015272856158028800,-0.3360511953370690
0.21595714709558600,-0.00016280341812964800,-0.32999699183528600
0.22707005908237500,-0.00017658025465166600,-0.37443377380752700
0.22857412176720400,-0.00015467577865114000,-0.31161299884142700
0.2231273505840870,-0.00013338759600096100,-0.07479004920427930
0.24275023061870600,-9.02242021776373E-05,-0.3530780406714400
0.23255336933883800,-9.37666138143354E-05,-0.25423189865939500
0.23395254161044800,-0.00017090942950422400,-0.4254210574210550
0.23053422956733800,-0.0001490043939651880,-0.30332891505933800
0.24083279923316100,-0.0001128205798040860,-0.28551470395731500
0.22068258433826500,-0.00019470263947751000,-0.3450029779958640
0.22036079040123100,-0.0001399643200036600,-0.35574840145276200
0.22878987194561600,-0.00014031179189207000,-0.15896392823659800
0.22931917566119700,-0.0002162563438148540,-0.27468338205324700
0.22748917257017700,-0.00010545900487470000,-0.2171791951805240
0.2290406620397160,-0.0001669835318319330,-0.27087695652090000
0.2159123547796710,-7.20829030087579E-05,-0.31172915313972400
0.20559229538535200,-0.00023397023662979200,-0.32001612042229900
0.2312111424346830,-6.99304099393748E-05,-0.3561414917165020
0.2313103360708280,-0.00011594875468983300,-0.2434898263692610
0.2201524382211350,-0.00014885951448412300,-0.3547866714376900
0.2246319556152840,-9.01979100745965E-05,-0.14729251726893800
0.2210145239405800,-0.00015893166349333900,-0.3349284526156610
0.2348633676714960,-0.00015195679483797800,-0.3516848942091770
0.23586720824830300,-0.00018820859746161000,-0.36895266020822000
0.2088769253821970,-0.0001391147316685750,-0.3421528840319450
0.22877779704341700,-0.00011377439957411400,-0.16749237460302400
0.23496257222710600,-0.00016454025641890900,-0.2453904496130490
0.23738522201138900,-0.00019150598638114200,-0.30775422726970100
0.23166645019098900,-0.00015711554316459500,-0.32476519156235000
0.22221710550825300,-0.00011002013683093700,-0.24013072872452200
0.22938415390056200,-6.74167631390765E-05,-0.2107534193294610
0.21947666080994700,-0.0001420658820562180,-0.3377952068665140
0.22726073436003500,-0.00013430433639621000,-0.3242478541077860
0.22439676594372000,-0.00017204258015565100,-0.2237016942401550
0.21513130168856000,-0.0001335382629047240,-0.24195177923168900
0.23026398690808500,-0.00016562626643326000,-0.2574076845325770
0.21985413060773800,-0.00021087580786331400,-0.3208895843868430
0.2241078455392700,-0.00015286425694407400,-0.2799994827800010
0.2339811072832500,-0.0001747956275823810,-0.2582196886065380
0.22787477779598100,-0.0001315569386450890,-0.3445348384885710
0.2174979456413400,-0.00017216897950090400,-0.3610214141782910
0.22516181814685900,-0.00016789341876761100,-0.35348299612426200
0.21752608522475400,-8.79293116994702E-05,-0.30537053301400200
0.2251616330142340,-0.0001398721566447750,-0.1857506750290800
0.23795353993127500,-0.00012122988323360200,-0.3588304217386660
0.2197011449880160,-0.00010398114175045700,-0.26978977457859300
0.23395254161044800,-0.00017090942950422400,-0.4254210574210550
