Index,Occurrence,Gamma,Tau
436,0.2121063185716106,-0.0002646524868744497,-0.3596241512557552
437,0.21719155422747632,-0.00026698866323354156,-0.38442251245712666
438,0.20048737033796293,-0.00023571698701933434,-0.2323843876818762
439,0.22060541544366274,-0.0003164595953335065,-0.49870706578266627
440,0.20801535672506632,-0.0002577594067699856,-0.28685387214912816
441,0.2081751426159853,-0.0002320228214755051,-0.36066315085654177
442,0.22681428622305605,-0.0002626528491413972,-0.3467869105509783
443,0.21178387681103716,-0.0002664505556947813,-0.33622166320318037
444,0.21004752749646122,-0.0002681582518816843,-0.3792277865715221
445,0.20172129995384608,-0.00022469248859052253,-0.30778064609012695
446,0.20988697056425992,-0.0002544692663806258,-0.3787297250160722
447,0.2133703634734933,-0.00021372960894725364,-0.3689968264348904
448,0.2194804424073472,-0.0002624175830593432,-0.32735657487321457
449,0.22262200339377242,-0.0001864638711889311,-0.4101489524297046
450,0.22275975752531874,-0.0002695820984629622,-0.2821721271440778
451,0.21188773750145767,-0.00029499904417046806,-0.4040051133278851
452,0.2131436044317105,-0.00023591409991816098,-0.4699511005276648
453,0.21140420780458136,-0.0003148874861517955,-0.4088071472079394
454,0.20833618666880022,-0.00030507652464483034,-0.33194952557415447
455,0.21196087003604808,-0.0002339076071453076,-0.46431591885068957
456,0.21405550295801495,-0.0002597778541472154,-0.25077653634404673
457,0.2137743009985444,-0.00020421388029589653,-0.3618414640823463
458,0.22404930541345697,-0.0001994826195890365,-0.23244967927030946
459,0.22063496485108597,-0.00019608656237567128,-0.4144247022266285
460,0.21326384248419483,-0.0002633617602313422,-0.3777567218152846
461,0.20947179250342707,-0.00030217273577670624,-0.4090740306672123
462,0.21138267911334918,-0.00029206243241989654,-0.4086408702651311
463,0.21255624484884944,-0.0002732304011790816,-0.3870268738811135
464,0.20219203270855463,-0.00022879787721071524,-0.22446563653902074
465,0.20911769108315048,-0.0002765815827870723,-0.392487588468789
466,0.21596239556304303,-0.00029018698339950127,-0.46496309655660606
467,0.2044927730196337,-0.0002778596134485897,-0.35026653933567886
468,0.20101412769874238,-0.00021011982800374859,-0.39225588284037805
469,0.20844638826699047,-0.00022784441896297352,-0.31489021400359446
470,0.20873175746526323,-0.00027777089551778665,-0.21648192683602263
471,0.21748323362619149,-0.000261300534377345,-0.39408504165850766
472,0.2056679079093125,-0.0002659708840245764,-0.24001746551219333
473,0.21254949013935204,-0.0002532807971750243,-0.37523574104607604
474,0.22026631992111978,-0.00027694860181405205,-0.33213245909834666
475,0.22384756286203422,-0.00024295972738453003,-0.3773217833894335
476,0.22375919947142892,-0.0002893453713308379,-0.38913949326759983
477,0.22664718723208366,-0.0002575754510981611,-0.36946000944841856
478,0.20574275283179816,-0.0002817923962726416,-0.30177566543498574
479,0.21271699555751106,-0.00030471144726466697,-0.5040713965067869
480,0.20216725016281467,-0.0002778881289783453,-0.3164107656798077
481,0.21479105035563595,-0.0002738815949931062,-0.40974923312273637
482,0.22070044728039323,-0.0002682028612312034,-0.34114405125265745
483,0.21496227696366538,-0.0003321911803138666,-0.4246447733392606
484,0.20858833975565427,-0.0002702441724234872,-0.35249635340682767
485,0.20469160879142811,-0.0002578625216797819,-0.2775767387275739
486,0.208842474068254,-0.00025829271883880724,-0.3454239545987845
487,0.2168254322240935,-0.00018347954320969883,-0.3989931176332879
488,0.21656818459847932,-0.00025527126033865894,-0.2826490728346003
489,0.2162571903467031,-0.00018747863878895872,-0.3040513137714852
490,0.21721531295353497,-0.0002838133552004757,-0.27890183664542156
491,0.21590594261778195,-0.00033986575089594814,-0.4495810840084319
492,0.21221332005643084,-0.0002653416697897057,-0.31180210850010914
493,0.21938936790458857,-0.00032075333054032136,-0.357412997823465
494,0.20810505901343018,-0.00028703526252210366,-0.40225557539554885
495,0.20502483209199057,-0.00019625366948840823,-0.46656267007955304
496,0.20836871499869652,-0.00023807017996856927,-0.24436221353859722
497,0.21515071746897024,-0.00019672878747963713,-0.36722567417860025
498,0.21621851184650365,-0.00022638117004813383,-0.31419734142147704
499,0.2190608846883786,-0.00020216454431880613,-0.39186686539046456
500,0.21051153000666784,-0.00021651809196535568,-0.35816580358101097
501,0.21125423637081397,-0.0002918799266323726,-0.3723689694112564
502,0.20390910670899665,-0.00023675086234225222,-0.351745658624363
503,0.21140661120616921,-0.00026077442892015283,-0.4020717575543949
504,0.21021822819787694,-0.00024311774224859911,-0.3450284349439683
505,0.21544598849720625,-0.0002380439800119746,-0.37071848869016544
506,0.21612291467736983,-0.00028907777735769346,-0.4719989767396192
507,0.20956123508578572,-0.0002366646358729079,-0.3600050119976193
508,0.2062841850880322,-0.00020882022028503492,-0.4098493798438903
509,0.20844680345953964,-0.0002551937078793485,-0.38824258717519605
510,0.20510322511637058,-0.0002786505677870205,-0.217339986423162
511,0.21017374297676034,-0.0003469729330300503,-0.5268802399794908
512,0.21345752702064397,-0.00025539725507316976,-0.35400496428276546
513,0.2065519613070183,-0.0002483693607036758,-0.5026881088933965
514,0.22030525387688027,-0.00021870873368973252,-0.35999525565851737
515,0.21599239810961635,-0.0002037268217127793,-0.43535787577996105
516,0.22641765867173058,-0.0002563475282293552,-0.45056215120388243
517,0.22048747400844743,-0.000238848242004352,-0.3876961179456477
518,0.20660859067196463,-0.00027963000587278593,-0.29978259993221407
519,0.21190456826643744,-0.0002592213880000092,-0.41870483014677623
520,0.2116768269413118,-0.0002487592201715722,-0.40502697170399515
521,0.21782231582796135,-0.00027160880834261014,-0.4226554418774106
522,0.21207407675680212,-0.00024538908033637193,-0.4654956280716767
523,0.21657385485362146,-0.0002764827792533436,-0.3867740671414803
524,0.20518828713920023,-0.0002310112379325291,-0.32348187426571495
525,0.21264252562631686,-0.0002949922513346358,-0.33974275273904997
526,0.2092363014133642,-0.0002568756605787571,-0.34665610570375077
527,0.21561065439362037,-0.0002245386150650534,-0.40752159272411553
528,0.21822393344852342,-0.00023819947057202102,-0.30700968807595813
529,0.21842135762439613,-0.0001579638591635883,-0.25231113426597734
530,0.2179557299361406,-0.00027349261850449395,-0.28705655426429016
531,0.21194641128754216,-0.0002928002438518999,-0.394184916624959
532,0.21445486039444522,-0.0002367067938950674,-0.3113572580597457
533,0.21381986414199916,-0.0002859553591492713,-0.3200543015178367
534,0.20688382367749897,-0.0002923114950790721,-0.41022622457162855
535,0.2052094118824071,-0.00024601908864310316,-0.29615084278930837
536,0.21202115041121883,-0.00021883267077859765,-0.262209679458752
537,0.215336580175838,-0.00020963237311531405,-0.3588414072142978
538,0.20837427378718915,-0.00030826075152684757,-0.37561621077006596
539,0.21300625150400554,-0.00024475805333994767,-0.3654120407180479
540,0.2067921787774098,-0.00023759450854870124,-0.29634128562583034
541,0.22129799813477063,-0.0002228487589221965,-0.37752063632504657
542,0.20443687330165722,-0.0002448399174605075,-0.32860959360148556
543,0.20811250399614822,-0.00027699581647637104,-0.46234540086647413
544,0.2167741205078943,-0.0002461906622461625,-0.3623758380159731
545,0.21323049740323513,-0.000231250621352362,-0.42373291678188574
546,0.21516298591232852,-0.0002489379788588142,-0.36539003859895136
547,0.20791650213845753,-0.0002604016615675081,-0.35339402628213584
548,0.2069102929167277,-0.00019901992334733217,-0.4217902750376744
549,0.2120102957263884,-0.0002814346847242501,-0.3902722309430311
550,0.20892736804455186,-0.00024554078285227827,-0.2855138520088908
551,0.2129573128453543,-0.00029422625604213923,-0.42144432196384163
552,0.20151589446970153,-0.00017994850424981354,-0.1904874410080306
553,0.20143272785151606,-0.00025807160169375175,-0.4206906543196665
554,0.22177649550286266,-0.0001955950085665331,-0.3591311080101108
555,0.21203881228700566,-0.0002170106506361338,-0.4285838717184618
556,0.2238499716915704,-0.00026705868305833106,-0.5091004787804383
557,0.22969165116160584,-0.0002797273103108334,-0.3400263694154579
558,0.19598092465357703,-0.0002550056563315808,-0.20307671793553783
559,0.2093944498238402,-0.0002388628173972185,-0.39505421428407117
560,0.21164851838743248,-0.00024210639978750485,-0.366006949957657
561,0.21853194441691504,-0.0002964336915915425,-0.40813710324583813
562,0.21065643265769168,-0.000277815990752966,-0.37279702378940033
563,0.22015799334216984,-0.00025620383929107076,-0.3979405326471529
564,0.2097553522724639,-0.00016901805837628094,-0.36702552900515284
565,0.21324581871696796,-0.00030750714887572663,-0.30034544419233133
566,0.1992568486621059,-0.0002623372838796901,-0.34892160446396997
567,0.21351958532852933,-0.00022446403567289244,-0.4606916945994978
568,0.2219466411572772,-0.0002449679023421255,-0.28717910703796506
569,0.21520457829843892,-0.00022567198170908006,-0.2731329780542192
570,0.21199434198362094,-0.00029163465313131236,-0.4185566283362218
571,0.21333524604879583,-0.0002864417794529243,-0.40884726116787734
572,0.2062229583539722,-0.0002853249877636997,-0.19786305908987145
573,0.21819907069404132,-0.0002943598326314952,-0.31296644607200547
574,0.2104617657026706,-0.00028402104462231916,-0.41834219649787535
575,0.20248717897337332,-0.00024740973874792137,-0.28191782855909975
576,0.20468793797816265,-0.00025894058276888966,-0.26617272290265015
577,0.21406176425263967,-0.00021401676543772523,-0.34240897882588645
578,0.20475966550788016,-0.0003058640862147322,-0.323493087940901
579,0.21518827810312208,-0.00020823730014182272,-0.41481091033482576
580,0.2113352314274427,-0.0002050098299799665,-0.2373863809069996
581,0.21531359375510212,-0.0002555992145879108,-0.3010246595150655
582,0.20467034049857158,-0.00021194532659543736,-0.4326646666101089
583,0.20198274153344514,-0.000267393800634437,-0.5319208650290023
584,0.2167328304060599,-0.00021776529635459971,-0.4155016289860758
585,0.21981901930251052,-0.0002492778673385821,-0.4453552456145463
586,0.21992172686708367,-0.00019186596947789767,-0.30944821344856194
587,0.2139084974908972,-0.00026065987696998074,-0.36041146991788514
588,0.20943106547228996,-0.00020140965419923647,-0.2393174990268182
589,0.21271797511905832,-0.0002705941470782038,-0.5385134383367509
590,0.21714188784404964,-0.00026701790854624413,-0.3589840967934624
591,0.2077133038626674,-0.0002673832246076862,-0.39598971699361324
592,0.2044746121546404,-0.0001967247551080378,-0.2827445201876723
593,0.19699466067258153,-0.0002744558459752884,-0.3910949857879644
594,0.22746249250432127,-0.00017366339653927115,-0.4536964482545317
595,0.21542644161950725,-0.00022723766940921857,-0.43821180032301593
596,0.2167038335930097,-0.0002460914579352278,-0.40415413067085365
597,0.22466518525249057,-0.0002779221996648092,-0.3059382186108303
598,0.20383153043530783,-0.00024562957265598836,-0.27183423606274504
599,0.22071190782268096,-0.00030154866602685927,-0.39603698534946064
600,0.21508590363407193,-0.00022611066756922458,-0.3675632689946986
601,0.21162937855974961,-0.0003089026152902869,-0.4112517050715895
602,0.20636096417568056,-0.00029276066172372224,-0.3825574418786092
603,0.21512416396042072,-0.00024117377463419386,-0.360943320072251
604,0.20217071817174864,-0.0002237731886551017,-0.25308482559776163
605,0.21372388503532658,-0.000288888376233836,-0.34442792418966417
606,0.2027710137120614,-0.0002857914111978168,-0.3874341258482224
607,0.21192091944306507,-0.00022263573451237285,-0.4233168870858208
608,0.22077838745756878,-0.00023263814755244077,-0.272312417970963
609,0.21218052656277836,-0.00025017739917380705,-0.330875505938854
610,0.2203086381046741,-0.0003557007671738338,-0.41164239268810743
611,0.2131793616881778,-0.0002853680924386829,-0.44944410995151285
612,0.214885806948318,-0.0002606573338535857,-0.2851118374710071
613,0.21784312245481724,-0.000325500863580878,-0.3458984235593296
614,0.20878133525235626,-0.00030892345980705876,-0.44434329138732087
615,0.2056087178682029,-0.0002589266711922478,-0.28358311089180877
616,0.206203186142788,-0.00028962001395902245,-0.34688913783935105
617,0.2157346289457856,-0.00021475201192840915,-0.3451263862765837
618,0.19954976475311548,-0.00028269606958221356,-0.24598629726814508
619,0.20439141476070288,-0.00022635752046253903,-0.33010106065982653
620,0.2130403910625116,-0.0002636320467820365,-0.3129180361027865
621,0.21591410163873065,-0.0002394709942579333,-0.2870786886535861
622,0.21294086055534267,-0.00022329748299643033,-0.45205282436475847
623,0.2099934368589083,-0.00026302577192250645,-0.4223363989214879
624,0.20772423491701647,-0.00026213854992409734,-0.28087548109671234
625,0.213739631925569,-0.0002507751738713562,-0.42773926962856823
626,0.22759781204147844,-0.00019147162314761822,-0.39323771409646213
627,0.21667168998530045,-0.00027740548549152924,-0.37652066421711167
628,0.20326412066129118,-0.00024261767034569422,-0.34791766223328635
629,0.21014181895105455,-0.00027503469376945064,-0.4665897228944851
630,0.21256965635763897,-0.0002927276155140678,-0.3461155602668978
631,0.2081901983739367,-0.0002586736344707677,-0.37827737984171417
632,0.20308138076726068,-0.0002351224302615667,-0.3599344937642529
633,0.20188005564533607,-0.0002638388065437121,-0.3766785468915143
634,0.215153725611812,-0.00023535879637344713,-0.32075162482431624
635,0.21076085471338873,-0.00026632418174461076,-0.44131775066830053
636,0.2103602787908453,-0.00020098319792261673,-0.31896287352331293
637,0.21809476003843387,-0.0002470258520149237,-0.3563914571346668
638,0.20369160381823326,-0.0002487681169141061,-0.2700059946346283
639,0.21814468040142182,-0.0002826421463164524,-0.29150744954963403
640,0.1997709218227845,-0.00023095435035183103,-0.5225588253359426
641,0.21806833616102422,-0.0003028679839584333,-0.434306876043332
642,0.21067146537267467,-0.00029076723134479395,-0.3827730435802133
643,0.2055670287608679,-0.00022600335935450645,-0.3793535298765917
644,0.21385117496300926,-0.0002707365509968153,-0.2891417800729823
645,0.21651084771070128,-0.0002970133032068415,-0.3439412929998035
646,0.20186916395314436,-0.00028923506102882944,-0.3842623123581948
647,0.22508341955808292,-0.00020949654082847487,-0.5062331007467484
648,0.2241951198583449,-0.0002492388105185925,-0.3327295003465033
649,0.219482525357801,-0.00025903698581123975,-0.2805692660915279
650,0.22335101106639071,-0.0003003447142245847,-0.5286071561938506
651,0.2114838539472218,-0.00029470880730610844,-0.49574054323187533
652,0.21903205043420437,-0.0002323348262982508,-0.31903241029924484
653,0.21451472518511716,-0.00029610157900909013,-0.41912278782097256
654,0.20544854505030952,-0.0002946328163179634,-0.46218788900118124
655,0.1997056704247745,-0.0002813448346611954,-0.3206273611043258
656,0.20292409837258646,-0.00032310613098422616,-0.4194214531450018
657,0.21205111768341223,-0.00022074998561323714,-0.3710059344244077
658,0.21207919582232282,-0.0002597843365795631,-0.35111576652749754
659,0.20251691388830417,-0.00024445223432580966,-0.3858283114536942
660,0.20922960446596806,-0.0002901352428645224,-0.3325778439308354
661,0.22299099936738564,-0.00019851227115314735,-0.3480907056379093
662,0.2131428195170863,-0.00023797297756065767,-0.40160862297402367
663,0.2059995412417177,-0.0002762951502471279,-0.42380051251481515
664,0.20875855973192275,-0.0002637907207358349,-0.21718637618642567
665,0.21604561445857506,-0.00028105987052356004,-0.6341611249737968
666,0.21947008457663614,-0.000217957444200214,-0.40215734250566154
667,0.2113491299657373,-0.0002930622388112908,-0.44078562200170185
668,0.19898095965077311,-0.00024277973829097245,-0.44997473156202694
669,0.20938354905198026,-0.00027358456980180465,-0.4927829319355205
670,0.2173361845122026,-0.0002601817636302703,-0.33496283966542595
671,0.21432163225307543,-0.00023471708675033175,-0.3758842906784967
672,0.20314277149785936,-0.00024077857066669197,-0.3896029426883269
673,0.20547503421335195,-0.00023721032065041016,-0.38658986476247287
674,0.21819049757717857,-0.0002257134972096132,-0.25738774116236784
675,0.22829087238785212,-0.00022484259158020583,-0.49245256133665744
676,0.2172841553903685,-0.00020442151351554783,-0.2830371694353486
677,0.21842460040066897,-0.00023359026774044534,-0.4396735268351325
678,0.20805104190740015,-0.0002118536434363435,-0.28651488201580094
679,0.21956399656577963,-0.00029287750740027683,-0.2533483829361509
680,0.2019792149272268,-0.00023347534845637348,-0.4867201233303351
681,0.21499443592721013,-0.00026920258757719167,-0.45928395411640505
682,0.21116784051847476,-0.0002654454915613253,-0.4039691584068304
683,0.21618493303407788,-0.00022111600325867275,-0.31928140203934724
684,0.21170551321143982,-0.0002837965407152691,-0.3710474692092671
685,0.21206332676979883,-0.0003038811699543157,-0.4131323367610104
686,0.21482211291089248,-0.0002633740521954308,-0.3589017704816248
687,0.2221781996351651,-0.00022726489226720307,-0.4510660667746296
688,0.21055349004609186,-0.0002118193181797084,-0.4035431754258022
689,0.20967222923684997,-0.0002571101839346833,-0.3467503521696174
690,0.21441220571912073,-0.00032056829043071927,-0.5069709125740521
691,0.2113820280355102,-0.0003022498382808842,-0.5007291193489612
692,0.1979868134567087,-0.00033758197476504867,-0.369329453492638
693,0.20982894218759862,-0.0002897882525815591,-0.4760422897536796
694,0.2059429325889915,-0.0002559153034675277,-0.38138785509876205
695,0.2122592064865223,-0.0002900996994555601,-0.24983880108926665
696,0.20894608434347528,-0.0003402881765539095,-0.4805998361928728
697,0.2161846299474494,-0.0002383272878080879,-0.39162157521652324
698,0.219368690825051,-0.00022358935611140065,-0.31026653439007906
699,0.19391670358898222,-0.00022551161331881074,-0.38810107440772434
700,0.2075142830932602,-0.0002911016155326433,-0.31962656918627824
701,0.2198140235437726,-0.00020982285400068573,-0.3484861119061261
702,0.2165831022299758,-0.00025001008913711967,-0.4875735800260575
703,0.20413960843932882,-0.00026123653074374597,-0.4627364655096104
704,0.2182826381812284,-0.0002931192006944795,-0.2928903253384265
705,0.21501179858831676,-0.0002993949539387043,-0.4621823764236868
706,0.21681694947564095,-0.00022085492424032594,-0.4952393631023703
707,0.21309826208503796,-0.0003012468256196943,-0.3226655998796171
708,0.20438069599145192,-0.0002457763888718624,-0.4372237492041861
709,0.21391191020470157,-0.00027962857491597754,-0.43180173550913653
710,0.21012893572953895,-0.00024194619426733843,-0.35140610404270256
711,0.20235233198016978,-0.0002145207791428639,-0.2616916800060906
712,0.2088170655313023,-0.00028054213302866675,-0.3554163076375102
713,0.20989545406847654,-0.00023328265845980547,-0.4288807021468377
714,0.2145625725997346,-0.00023513956321264383,-0.3162835120065578
715,0.21631566909926542,-0.000337823302928307,-0.2961411073062383
716,0.22051378272565952,-0.00022630137917742664,-0.32874662754346284
717,0.2177465331665432,-0.0002477877430764866,-0.38889428440628343
718,0.2076930625190423,-0.0002559462535339621,-0.3869346994712071
719,0.20944711093159435,-0.0002120772930285473,-0.40191918630975143
720,0.20811535183244012,-0.0002072805373489931,-0.45922975222283713
721,0.2139997418471304,-0.0002668338832937899,-0.49051853257081196
722,0.21357460414135443,-0.00026609085123347143,-0.284191112191753
723,0.2167669161597972,-0.0002600956773585009,-0.3556012805584783
724,0.21355531103636977,-0.0003191674247318175,-0.45787180923518467
725,0.20887296924067228,-0.0003108172220887561,-0.4225851699860425
726,0.2184057661450735,-0.00028937897288977576,-0.3009288585617938
727,0.22215671173907148,-0.00020575632583448838,-0.4180000363099556
728,0.2085769803789142,-0.00025011923897770035,-0.3915149504908711
729,0.20586407359647235,-0.00025259970455950546,-0.25098266547353243
730,0.21234798300247443,-0.0003082253946289148,-0.4916193360021963
731,0.20658161536019104,-0.00026217472476484206,-0.5108249371577238
732,0.20707570740887654,-0.0002613376080275436,-0.3250843199407637
733,0.21649166451840618,-0.00027585457394089445,-0.4165115875979003
734,0.1995204161353571,-0.0002705610199842383,-0.41064172321153053
735,0.20345932484728868,-0.00027594864956034587,-0.3110672544001653
736,0.21097443843066382,-0.00031138781623761037,-0.44835765700566
737,0.21650588682099275,-0.0002343510390437959,-0.38894582283233026
738,0.21329598075795153,-0.00023990281781767313,-0.3650998387586767
739,0.20301014801486683,-0.0002478063471197808,-0.3746511025324528
740,0.2152475121609015,-0.000300822736676945,-0.2254441849701142
741,0.21380912426364213,-0.0002462644402264036,-0.2942260394669829
742,0.21206054013120512,-0.00026457152777167436,-0.41385860032974514
743,0.22311498098137605,-0.0002830243173037832,-0.5531444416462781
744,0.21606338632612632,-0.0002518029178226892,-0.3495132843491864
745,0.20597214097014066,-0.0002912309453291643,-0.4465071295346809
746,0.21885856495731337,-0.00019273045703998334,-0.41103873131031804
747,0.20906761107779748,-0.00031087058794776056,-0.3186605649843071
748,0.21135979984653264,-0.0002249109411528638,-0.46164129015589533
749,0.21090383426059678,-0.0002903864036426239,-0.4292945035437784
750,0.20908760901662365,-0.0002495868783053984,-0.3693898100474826
751,0.20444988350123178,-0.00021316104786931947,-0.32817789122258845
752,0.2048022357369217,-0.00024922782975226763,-0.27954131981991764
753,0.20782809553329112,-0.00023182308734920643,-0.3743762755105796
754,0.2109659541604592,-0.00023732594552459453,-0.2691972605145231
755,0.2161947754031971,-0.0002922790879387651,-0.4067473159708877
756,0.2161642260555674,-0.00023492662717554896,-0.3510004949857168
757,0.21545791622340799,-0.0002470172125679129,-0.4076258611226687
758,0.2066937595814859,-0.00024911917557356915,-0.3107459642361259
759,0.21398976122123597,-0.00021831028509712764,-0.26758177964837493
760,0.2073576040779132,-0.0002593542328557212,-0.40986907242183396
761,0.2178630675755066,-0.0002571739714591388,-0.46969170309526154
762,0.2034646142610389,-0.0002657860289228861,-0.2471721122213409
763,0.22233706005127668,-0.00019819987858619078,-0.3853437432957871
764,0.21727376514478408,-0.00026989763986119144,-0.4412229917213936
765,0.20999638375254354,-0.0003148607648763075,-0.3823822376920674
766,0.2161950158193638,-0.0002581101982815873,-0.21302640636066927
767,0.21145296258819424,-0.00017768865790515653,-0.40086320887974397
768,0.21104626173814706,-0.0002651213360953902,-0.36861079086594206
769,0.21437769348968266,-0.00021244219839447023,-0.2406516748012716
770,0.21331212613582545,-0.000281820424284725,-0.3636462349111473
771,0.20935754711796378,-0.00025534782289505945,-0.3946285708766257
772,0.20908497705778994,-0.00026305744290550353,-0.3712011701507427
773,0.2165600085497943,-0.00028104174845803903,-0.39227085924323113
774,0.20539076910964887,-0.00023688959765875598,-0.3486766125257671
775,0.20627814119978266,-0.0002719257170755206,-0.38800875431246196
776,0.21502252651882675,-0.00029863184370782674,-0.447583433587801
777,0.21575312715305323,-0.00024395778180134534,-0.3434057629895609
778,0.2174669844225901,-0.00027253129270251577,-0.33530813295947737
779,0.20428801896996002,-0.00024888648480389357,-0.3826641355631261
780,0.2145150834110176,-0.0002710521834359144,-0.3216510315600908
781,0.21499905204610698,-0.00027912203203114274,-0.29103210723940515
782,0.2080909312126653,-0.0002479453175043292,-0.4229054843385955
783,0.22311336134153714,-0.0002784961692516951,-0.4545946515908503
784,0.21193631245377414,-0.0002455152969643315,-0.33392437947118486
785,0.1983376641072972,-0.0003178328811423729,-0.44821578112270566
786,0.2207895082672538,-0.0002157223208941217,-0.3734171333719587
787,0.20924427578623106,-0.0002936037670783542,-0.3738622726772099
788,0.21552188681803663,-0.00018276474737614093,-0.3671268999251164
789,0.21027425704070357,-0.00030298017371349346,-0.44551622657903156
790,0.20779593712155658,-0.0002782020891990872,-0.38503116961597345
791,0.20754544636086414,-0.00021491858914966593,-0.37190204430755114
792,0.20820574912525458,-0.00023354483126937403,-0.3096463400753494
793,0.21290564859005218,-0.0002487046420483902,-0.33167028726036524
794,0.2083762870316852,-0.000268686467459399,-0.30280333668802545
795,0.22100747328471876,-0.00027149015274251925,-0.3467661300173068
796,0.20966595296828527,-0.00024034107006721688,-0.3234290677408727
797,0.2103495605735901,-0.00027045821190918443,-0.503902910179471
798,0.20862877535329388,-0.00024232158217113415,-0.3249059021631619
799,0.21352851536688922,-0.00021512805436491012,-0.2883267876655776
800,0.20693126448826665,-0.00025820998448316244,-0.45219568705154994
801,0.21967320787290856,-0.0002562101996288388,-0.5405268088608407
802,0.20375503819727053,-0.00022328672837022197,-0.34207134881436185
803,0.21634221185401453,-0.00023317036250491415,-0.39566643183834194
804,0.22257890855056978,-0.00030188768332960566,-0.4214124390709234
805,0.2220056663568044,-0.0002968966656455232,-0.46961806865804245
806,0.21110037521038227,-0.00025327916669245284,-0.2453978087643059
807,0.20881287345966282,-0.0002264486308119338,-0.398299520576222
808,0.21171487046560666,-0.00031588982582628493,-0.48869103571260736
809,0.21525314326601747,-0.0002208154407018532,-0.24890763302848523
810,0.21423801124060488,-0.0002735249031360713,-0.3445423831909993
811,0.21077208422210253,-0.0002365254548132221,-0.45492465850552755
812,0.21933591021719412,-0.00034973609101932317,-0.4947863132791046
813,0.2115438452618566,-0.00026499181845340716,-0.36579145752666004
814,0.204065710109132,-0.0002626382347714507,-0.3597028988284031
815,0.20902184034123844,-0.00019925519308988134,-0.41812917992259013
816,0.2115246395005132,-0.000316322585616023,-0.5217857144258394
817,0.21644966046574982,-0.00026521450361663673,-0.4091686234467059
818,0.2219149492614425,-0.0002768381140312769,-0.36053129637529235
819,0.2017963666835883,-0.00023910984088072626,-0.344997200232571
820,0.20965264331198752,-0.00025242492274638956,-0.32884184804315947
821,0.21386988488412584,-0.00026422993659875314,-0.22484230000530248
822,0.21449938109306343,-0.00025142862561315454,-0.3024081047349557
823,0.22805105947536652,-0.0002607823219397597,-0.3388060954810757
824,0.20580789215380818,-0.00021857593990809947,-0.3455819927704615
825,0.19744847383960928,-0.00033529742279364897,-0.4387356492705178
826,0.22406180755293514,-0.0002465433394186329,-0.34082854935043194
827,0.20667413942628088,-0.00027710714513344076,-0.24443231613509575
828,0.21574646212196147,-0.00023234308334793671,-0.39269191740659437
829,0.20017300201167987,-0.00028529938474669943,-0.44189562636492513
830,0.20647112445526705,-0.000320748288165907,-0.3923442809030941
831,0.20333590802195622,-0.00023079900473080595,-0.38004665027239865
832,0.21013655266242082,-0.00022870593695511283,-0.29928750771343254
833,0.20657351235295252,-0.00024762043015843734,-0.34209724549056336
834,0.21434132967692432,-0.0003243381966850175,-0.369075239691701
835,0.21688501520344033,-0.00024957925914338144,-0.2854031427676725
836,0.2080369299163603,-0.0002171336168853488,-0.32213934673874073
837,0.207869620047267,-0.00027413406212979587,-0.45179435449085237
838,0.21558310652049145,-0.00029679909568063354,-0.38818295273781545
839,0.2059618728281497,-0.00019386587459972694,-0.20777601251758404
840,0.19801357646518192,-0.0002847239407761132,-0.46227908563658815
841,0.22311681033030994,-0.0002926763701739393,-0.4892968427240395
842,0.2088656709768526,-0.00028649404589976043,-0.35597188504802674
843,0.21024834153558342,-0.00024025252698415118,-0.37058525949734983
844,0.21962343827115183,-0.00024942219040700257,-0.3508986941434208
845,0.2263824825103662,-0.00027268933686549465,-0.4678384750538669
846,0.2157944934017057,-0.00023444843458265608,-0.25779470384602676
847,0.21526337271125312,-0.00022075761771696257,-0.42092616138654165
848,0.21787948464936246,-0.00029859589794994007,-0.44895262473214065
849,0.20762893392870435,-0.00016868130291637434,-0.3515128382049131
850,0.20150996484337447,-0.00025024578164973806,-0.2869287383674475
851,0.21030949779914504,-0.0001988944499975368,-0.4382854150101626
852,0.22287358808176927,-0.0002613008978253938,-0.2698352094017984
853,0.21042713810954305,-0.00022460471157572954,-0.2366408076807922
854,0.2019448856794115,-0.00027024481039850226,-0.38133417568759903
855,0.20841655169952827,-0.00020526902726732235,-0.3712180559321176
856,0.21108890504187766,-0.0002845914373556797,-0.4815127174321962
857,0.21181384054159647,-0.00029596776951878274,-0.47023486880027815
858,0.21867253187439228,-0.0003159877029202297,-0.34887683076325426
859,0.20191472706605285,-0.00023132880532682437,-0.3716172562030416
860,0.2088711491182207,-0.00023375188048462068,-0.24142094210063825
861,0.21008756716296417,-0.00026441626544831997,-0.29390819255321965
862,0.2124848595637706,-0.0002332822649349985,-0.2700116815795332
863,0.22561760464730446,-0.00024399161762182363,-0.35515883086662536
864,0.2041299994728089,-0.0002557300386400453,-0.38503297133728687
865,0.2037789476639698,-0.0003341972737702565,-0.41755608859578763
866,0.21802282928176742,-0.00021205759487514562,-0.25413388766477196
867,0.20788494582475814,-0.00028278918388510276,-0.24732334993995492
868,0.2141108173424569,-0.0002561409219447366,-0.3831744000616691
869,0.1984573574713427,-0.00028800254250406867,-0.4298717787011939
870,0.20581591391927212,-0.0003188050724232431,-0.3840366789140486
871,0.20584692111243286,-0.00022549317207141964,-0.43062373329842424
872,0.21418593543317604,-0.0002537797848432945,-0.3955774136208361
873,0.2067001858769692,-0.00020262595452815027,-0.3650115841678696
