#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf J      H      Ks       Mact
 1   7.43  0.51  1.39190  0.514 3.819  4.291  9.95  0.033 0.00 13.434 13.359 13.595 13.298 13.280 13.334 13.456 12.568 12.398 12.368  1.392 
 1   7.45 -0.17  1.93491  1.228 3.975  4.342  9.65  0.032 0.97 10.671 10.910 10.718 10.924 11.125 11.292 10.739 10.738 10.763 10.752  1.935 
 1   7.45 -0.13  1.36925  0.562 3.845  4.338  9.70  0.032 0.77 12.813 12.807 12.981 12.761 12.748 12.797 12.869 12.028 11.836 11.809  1.369 
 1   7.47  0.25  1.33510  0.429 3.809  4.316 10.45  0.035 0.00 14.147 14.095 14.354 14.035 13.997 14.034 14.209 13.244 13.042 13.012  1.335 
 1   7.47  0.33  0.65982 -1.014 3.630  4.737  6.70  0.014 0.00 14.006 14.347 15.479 14.320 13.876 13.614 15.483 12.411 11.743 11.634  0.660 
 1   7.47  0.33  1.28136  0.343 3.799  4.343  8.65  0.026 0.00 12.562 12.493 12.792 12.429 12.376 12.405 12.634 11.599 11.381 11.348  1.281 
 1   7.49 -0.03  0.83536 -0.528 3.698  4.626  8.00  0.022 0.00 14.089 14.146 14.829 14.069 13.852 13.749 14.668 12.720 12.233 12.165  0.835 
 1   7.49  0.01  3.52716  2.182 4.125  4.247 11.25  0.037 0.00 10.564 11.594 11.294 11.631 11.903 12.135 11.389 11.699 11.773 11.799  3.527 
 1   7.49  0.09  2.49923  1.596 4.021  4.269 10.90  0.036 0.00 11.680 12.147 11.898 12.174 12.412 12.599 11.958 12.096 12.145 12.148  2.499 
 1   7.49  0.21  1.63982  0.831 3.868  4.240 10.75  0.036 0.00 13.444 13.427 13.491 13.390 13.449 13.548 13.411 12.858 12.766 12.744  1.640 
 1   7.51 -0.01  1.01640 -0.130 3.749  4.516  9.95  0.033 0.95 14.428 14.417 14.907 14.346 14.203 14.156 14.708 13.231 12.866 12.816  1.016 
 1   7.51  0.11  7.42648  3.544 4.282  3.839  9.25  0.030 0.00  5.160  7.097  6.730  7.149  7.468  7.755  6.866  7.396  7.503  7.559  7.426 
 1   7.51  0.11  1.48610  0.660 3.844  4.271  9.90  0.033 0.00 13.020 12.993 13.128 12.949 12.965 13.037 13.026 12.306 12.166 12.142  1.486 
 1   7.51  0.15  1.17185  0.156 3.778  4.410 10.65  0.036 0.00 15.031 14.988 15.353 14.921 14.834 14.834 15.177 13.985 13.712 13.675  1.172 
 1   7.51  0.23  1.25727  0.300 3.793  4.357 12.05  0.038 0.89 15.581 15.535 15.888 15.468 15.389 15.394 15.717 14.553 14.292 14.255  1.257 
 1   7.51  0.35  3.13936  1.965 4.075  4.214 12.10  0.038 0.00 11.957 12.680 12.395 12.714 12.976 13.188 12.484 12.729 12.795 12.813  3.139 
 1   7.53  0.05  1.07975 -0.008 3.763  4.479  8.30  0.024 0.00 13.091 13.052 13.462 12.984 12.875 12.858 13.275 11.980 11.669 11.628  1.080 
 1   7.53  0.09  0.64337 -1.039 3.629  4.749  7.25  0.017 0.00 14.619 14.943 16.060 14.903 14.482 14.235 16.070 13.039 12.369 12.260  0.643 
 1   7.53  0.53  4.86030  2.732 4.192  4.105  9.95  0.033 0.00  7.890  9.243  8.902  9.289  9.588  9.851  9.028  9.456  9.550  9.592  4.860 
 1   7.55 -0.13  1.43068  0.652 3.859  4.324  9.50  0.031 0.99 11.911 11.916 12.003 11.880 11.915 11.998 11.918 11.285 11.164 11.143  1.431 
 1   7.55 -0.11  4.72713  2.695 4.208  4.195 11.55  0.037 0.89  9.049 10.515 10.188 10.558 10.849 11.105 10.299 10.702 10.790 10.828  4.727 
 1   7.55 -0.01  1.28464  0.396 3.813  4.349 10.15  0.034 0.00 13.929 13.902 14.132 13.850 13.814 13.851 13.999 13.064 12.858 12.830  1.285 
 1   7.55  0.21  4.08634  2.421 4.146  4.158  9.80  0.033 0.00  8.516  9.643  9.327  9.682  9.963 10.206  9.435  9.785  9.866  9.898  4.086 
 1   7.55  0.33  3.80544  2.299 4.127  4.174 12.10  0.038 0.00 11.123 12.133 11.825 12.172 12.449 12.684 11.930 12.254 12.332 12.360  3.805 
 1   7.57 -0.09  5.11449  2.838 4.224  4.151 14.45  0.038 0.00 12.126 13.754 13.415 13.800 14.098 14.364 13.534 13.973 14.067 14.109  5.114 
 1   7.57 -0.03  1.20226  0.256 3.798  4.398  7.95  0.022 0.71 11.899 11.870 12.195 11.811 11.730 11.731 12.044 10.880 10.590 10.551  1.202 
 1   7.57 -0.03  1.82251  1.078 3.934  4.303  9.55  0.031 0.00 11.625 11.734 11.608 11.733 11.896 12.046 11.598 11.451 11.449 11.433  1.823 
 1   7.57  0.15  1.23123  0.266 3.791  4.373 10.15  0.034 0.93 13.689 13.644 13.990 13.580 13.501 13.506 13.820 12.666 12.404 12.368  1.231 
 1   7.59 -0.01  2.42346  1.561 4.022  4.295 14.20  0.038 0.00 15.069 15.548 15.299 15.574 15.811 15.998 15.358 15.494 15.542 15.545  2.423 
 1   7.59  0.05  1.50381  0.696 3.852  4.275 10.20  0.034 0.00 13.231 13.218 13.324 13.177 13.206 13.286 13.231 12.568 12.442 12.419  1.504 
 1   7.59  0.07  0.99232 -0.186 3.741  4.532 10.25  0.035 0.00 15.486 15.472 15.977 15.399 15.255 15.208 15.777 14.281 13.917 13.866  0.992 
 1   7.59  0.09  1.08649 -0.000 3.763  4.472  9.65  0.032 0.00 14.420 14.386 14.804 14.317 14.206 14.187 14.616 13.307 12.996 12.954  1.086 
 1   7.59  0.11  1.42951  0.586 3.833  4.284 11.55  0.037 0.00 14.855 14.827 14.999 14.779 14.776 14.835 14.884 14.084 13.922 13.896  1.430 
 1   7.61 -0.05  1.76697  1.029 3.926  4.305 12.35  0.038 0.00 14.548 14.640 14.536 14.635 14.786 14.929 14.517 14.321 14.311 14.293  1.767 
 1   7.61  0.15  0.53726 -1.310 3.599  4.821  7.25  0.017 0.74 14.885 15.435 16.789 15.527 14.851 14.442 16.745 13.168 12.538 12.391  0.537 
 1   7.61  0.21  1.79630  1.006 3.901  4.237  9.55  0.031 0.96 11.149 11.159 11.142 11.134 11.239 11.363 11.089 10.714 10.666 10.646  1.796 
 1   7.61  0.25  2.40035  1.512 3.996  4.236  9.40  0.031 0.00 10.389 10.718 10.487 10.740 10.967 11.146 10.536 10.625 10.665 10.662  2.400 
 1   7.63 -0.27  1.02826 -0.019 3.776  4.522 10.45  0.035 0.00 15.269 15.257 15.605 15.198 15.103 15.093 15.434 14.237 13.946 13.910  1.028 
 1   7.63 -0.21  2.44361  1.624 4.049  4.345  9.75  0.032 0.98  9.758 10.368 10.104 10.398 10.645 10.841 10.172 10.355 10.410 10.419  2.444 
 1   7.63  0.01  1.42927  0.608 3.840  4.291  9.55  0.031 0.00 12.801 12.781 12.924 12.737 12.746 12.812 12.820 12.073 11.921 11.897  1.429 
 1   7.63  0.03  1.15112  0.143 3.782  4.429 10.70  0.036 0.00 15.112 15.078 15.421 15.016 14.933 14.934 15.251 14.090 13.819 13.783  1.151 
 1   7.63  0.11  3.90327  2.355 4.139  4.176 10.05  0.034 0.00  8.932 10.030  9.720 10.068 10.346 10.584  9.823 10.158 10.236 10.266  3.903 
 1   7.63  0.27  1.39189  0.516 3.819  4.290 11.95  0.038 0.00 15.431 15.382 15.606 15.326 15.304 15.352 15.473 14.581 14.400 14.371  1.392 
 1   7.63  0.37  0.86993 -0.491 3.694  4.590  9.75  0.032 0.00 15.749 15.815 16.572 15.729 15.501 15.393 16.433 14.350 13.868 13.793  0.870 
 1   7.63  0.45  1.83010  1.037 3.908  4.239 11.25  0.037 0.00 13.427 13.442 13.392 13.423 13.552 13.690 13.351 13.064 13.039 13.020  1.830 
 1   7.65  0.01  1.10684  0.056 3.773  4.462  9.80  0.033 0.00 14.430 14.397 14.772 14.332 14.236 14.227 14.593 13.365 13.073 13.034  1.107 
 1   7.65  0.13  1.36527  0.490 3.819  4.305 10.95  0.037 0.73 14.286 14.254 14.517 14.197 14.150 14.176 14.378 13.368 13.136 13.102  1.365 
 1   7.65  0.15  0.91337 -0.378 3.712  4.569  9.65  0.032 0.00 15.364 15.393 16.034 15.313 15.120 15.036 15.852 14.039 13.599 13.535  0.913 
 1   7.65  0.41  1.07247 -0.045 3.753  4.473 11.00  0.037 0.00 15.883 15.838 16.325 15.758 15.636 15.609 16.125 14.710 14.394 14.346  1.072 
 1   7.67  0.09  1.28133  0.368 3.806  4.346  9.95  0.033 0.00 13.799 13.760 14.020 13.703 13.658 13.688 13.876 12.890 12.674 12.644  1.281 
 1   7.69 -0.03  1.63986  0.883 3.894  4.292 10.65  0.036 0.00 13.212 13.246 13.230 13.224 13.324 13.443 13.177 12.790 12.736 12.717  1.640 
 1   7.69  0.01  1.94330  1.177 3.950  4.296 12.10  0.038 0.00 13.928 14.085 13.925 14.092 14.276 14.434 13.930 13.859 13.872 13.857  1.943 
 1   7.69  0.11  0.83351 -0.558 3.687  4.611  9.90  0.033 0.71 15.824 15.976 16.798 15.908 15.623 15.466 16.685 14.371 13.815 13.728  0.834 
 1   7.69  0.15  3.38056  2.110 4.096  4.186 10.60  0.036 0.88  9.586 10.366 10.080 10.399 10.662 10.874 10.167 10.417 10.482 10.501  3.381 
 1   7.69  0.27  3.65035  2.239 4.112  4.154 10.60  0.036 0.00  9.772 10.701 10.399 10.737 11.010 11.238 10.499 10.799 10.873 10.899  3.650 
 1   7.69  0.47  1.50345  0.666 3.840  4.253 10.60  0.036 0.00 13.706 13.644 13.808 13.591 13.605 13.680 13.692 12.948 12.814 12.788  1.503 
 1   7.71 -0.27  2.45447  1.648 4.057  4.353 10.80  0.036 0.85 10.984 11.569 11.314 11.597 11.838 12.031 11.376 11.536 11.587 11.593  2.454 
 1   7.71  0.11  3.13924  1.987 4.079  4.211  9.90  0.033 0.00  9.703 10.468 10.183 10.502 10.764 10.976 10.269 10.517 10.583 10.601  3.139 
 1   7.71  0.23  0.46008 -1.502 3.581  4.874  6.10  0.012 0.00 14.626 15.272 16.717 15.454 14.638 14.161 16.628 12.856 12.258 12.098  0.460 
 1   7.71  0.27  2.45282  1.552 4.002  4.227  6.35  0.013 0.00  7.239  7.577  7.333  7.600  7.835  8.019  7.388  7.507  7.552  7.552  2.453 
 1   7.73 -0.19  2.22329  1.464 4.018  4.341 10.80  0.036 0.71 11.670 12.046 11.853 12.060 12.259 12.426 11.884 11.874 11.889 11.883  2.223 
 1   7.73 -0.15  1.33030  0.511 3.838  4.350 11.50  0.037 0.00 14.993 14.994 15.141 14.951 14.953 15.013 15.038 14.267 14.106 14.083  1.330 
 1   7.73  0.01  1.28847  0.398 3.813  4.346 11.40  0.037 0.00 15.174 15.147 15.381 15.094 15.058 15.093 15.247 14.305 14.098 14.070  1.288 
 1   7.73  0.15  2.91440  1.856 4.055  4.213 10.70  0.036 0.76 10.521 11.045 10.794 11.071 11.310 11.500 10.857 11.000 11.049 11.054  2.914 
 1   7.73  0.17  1.27001  0.331 3.798  4.349  9.45  0.031 0.78 13.120 13.077 13.419 13.013 12.935 12.940 13.256 12.095 11.824 11.785  1.270 
 1   7.75  0.01  1.86423  1.103 3.935  4.292 12.30  0.038 0.00 14.311 14.427 14.300 14.426 14.590 14.740 14.291 14.146 14.145 14.129  1.864 
 1   7.75  0.07  1.75057  0.983 3.906  4.269  8.65  0.026 0.80 10.625 10.641 10.648 10.615 10.699 10.807 10.590 10.133 10.049 10.028  1.751 
 1   7.75  0.09  4.23500  2.524 4.157  4.114 10.15  0.034 0.00  8.611  9.814  9.497  9.854 10.136 10.380  9.605  9.963 10.045 10.078  4.235 
 1   7.75  0.33  1.18685  0.175 3.778  4.397 10.70  0.036 0.83 14.669 14.625 15.054 14.551 14.445 14.430 14.870 13.551 13.250 13.204  1.187 
 1   7.75  0.47  0.89829 -0.422 3.704  4.574 10.20  0.034 0.93 15.448 15.512 16.276 15.424 15.197 15.090 16.138 14.048 13.572 13.496  0.898 
 1   7.77 -0.19  1.51693  0.783 3.888  4.333 11.35  0.037 0.00 14.162 14.204 14.206 14.180 14.265 14.376 14.148 13.710 13.641 13.622  1.517 
 1   7.77 -0.09  2.60341  1.704 4.049  4.292 14.30  0.038 0.00 14.811 15.436 15.169 15.466 15.715 15.911 15.240 15.429 15.485 15.494  2.603 
 1   7.77  0.03  1.00986 -0.140 3.749  4.523  9.65  0.032 0.00 14.769 14.747 15.215 14.676 14.544 14.507 15.017 13.597 13.250 13.203  1.010 
 1   7.79 -0.19  2.37366  1.575 4.036  4.329 10.10  0.034 0.00 10.931 11.492 11.234 11.520 11.763 11.955 11.298 11.462 11.515 11.521  2.374 
 1   7.79 -0.19  0.89977 -0.320 3.732  4.588 10.60  0.036 0.80 15.847 15.896 16.486 15.827 15.634 15.547 16.306 14.554 14.099 14.034  0.900 
 1   7.79 -0.13  0.18305 -2.162 3.535  4.948  4.55  0.006 0.00 14.725 15.566 17.315 15.856 14.856 14.272 17.124 12.898 12.355 12.122  0.183 
 1   7.79  0.07  2.41232  1.543 4.009  4.258 11.90  0.038 0.00 12.812 13.221 12.982 13.246 13.477 13.658 13.036 13.145 13.189 13.188  2.412 
 1   7.79  0.17  3.51247  2.188 4.101  4.146 10.50  0.035 0.00  9.799 10.679 10.383 10.714 10.983 11.205 10.479 10.760 10.831 10.854  3.512 
 1   7.79  0.43  3.73042  2.293 4.114  4.120 10.25  0.035 0.00  9.287 10.213  9.907 10.250 10.526 10.757 10.013 10.323 10.399 10.426  3.730 
 1   7.81  0.21  1.17923  0.162 3.777  4.402 10.30  0.035 0.00 14.666 14.617 14.991 14.549 14.461 14.460 14.813 13.610 13.338 13.300  1.179 
 1   7.81  0.27  1.31306  0.399 3.805  4.323 10.10  0.034 0.73 13.662 13.616 13.938 13.551 13.484 13.498 13.782 12.665 12.410 12.371  1.313 
 1   7.83 -0.37  1.55411  0.888 3.921  4.373  9.15  0.029 0.00 11.701 11.798 11.706 11.791 11.931 12.071 11.681 11.454 11.435 11.418  1.554 
 1   7.83 -0.25  3.28825  2.142 4.126  4.265  7.25  0.017 0.91  6.098  7.086  6.784  7.122  7.393  7.622  6.877  7.183  7.256  7.281  3.288 
 1   7.83 -0.09  1.11656  0.109 3.782  4.453  8.80  0.027 0.84 12.912 12.888 13.270 12.825 12.721 12.705 13.095 11.831 11.519 11.478  1.117 
 1   7.83  0.01  1.90831  1.147 3.943  4.290 10.10  0.034 0.00 12.003 12.137 11.991 12.141 12.316 12.470 11.990 11.887 11.894 11.879  1.908 
 1   7.83  0.05  1.20628  0.251 3.793  4.388  7.90  0.021 0.75 11.817 11.781 12.129 11.719 11.632 11.630 11.969 10.772 10.480 10.439  1.206 
 1   7.83  0.11  2.34697  1.490 3.996  4.247 10.35  0.035 0.00 11.396 11.736 11.508 11.758 11.982 12.159 11.554 11.635 11.674 11.670  2.347 
 1   7.83  0.11  1.94913  1.166 3.938  4.261 10.40  0.035 0.00 12.254 12.368 12.232 12.369 12.540 12.692 12.228 12.105 12.108 12.092  1.949 
 1   7.83  0.11  2.15134  1.339 3.970  4.256 10.80  0.036 0.98 11.521 11.731 11.543 11.744 11.945 12.110 11.565 11.555 11.580 11.569  2.151 
 1   7.83  0.17  0.89793 -0.417 3.705  4.576  8.00  0.022 0.00 13.812 13.844 14.513 13.763 13.561 13.470 14.341 12.460 12.004 11.938  0.898 
 1   7.83  0.19  1.22520  0.247 3.787  4.374  7.25  0.017 0.98 10.695 10.633 10.970 10.567 10.494 10.506 10.802  9.673  9.420  9.385  1.225 
 1   7.83  0.23  0.93920 -0.328 3.717  4.551  8.40  0.025 0.75 13.734 13.794 14.482 13.718 13.499 13.394 14.316 12.366 11.885 11.811  0.939 
 1   7.83  0.31  1.41835  0.554 3.824  4.278  8.20  0.023 0.00 11.585 11.520 11.726 11.465 11.454 11.511 11.598 10.752 10.584 10.556  1.418 
 1   7.83  0.45  0.78554 -0.696 3.666  4.638  9.20  0.029 0.95 15.076 15.269 16.232 15.195 14.875 14.701 16.196 13.570 12.982 12.890  0.786 
 1   7.83  0.53  1.12351  0.056 3.765  4.439 10.85  0.036 0.00 15.480 15.419 15.864 15.340 15.236 15.226 15.672 14.354 14.070 14.026  1.124 
 1   7.85 -0.21  1.35221  0.565 3.850  4.348  9.75  0.032 0.73 12.907 12.912 13.069 12.870 12.863 12.916 12.964 12.153 11.965 11.938  1.352 
 1   7.85 -0.05  0.66651 -0.951 3.642  4.728  8.30  0.024 0.77 15.083 15.392 16.474 15.351 14.942 14.699 16.472 13.512 12.864 12.754  0.667 
 1   7.85  0.07  1.66232  0.886 3.886  4.265 10.70  0.036 0.00 13.256 13.273 13.279 13.246 13.334 13.448 13.219 12.784 12.720 12.700  1.662 
 1   7.85  0.13  1.17862  0.179 3.782  4.403  9.65  0.032 0.00 13.974 13.928 14.278 13.864 13.782 13.786 14.107 12.944 12.678 12.642  1.179 
 1   7.85  0.19  1.00741 -0.173 3.738  4.512 10.10  0.034 0.00 15.302 15.285 15.815 15.209 15.060 15.011 15.614 14.077 13.711 13.658  1.007 
 1   7.85  0.25  0.83800 -0.568 3.683  4.607  9.35  0.030 0.00 15.540 15.643 16.446 15.561 15.309 15.181 16.338 14.111 13.588 13.509  0.838 
 1   7.85  0.39  1.08536 -0.018 3.757  4.464  9.00  0.028 0.00 13.814 13.760 14.229 13.682 13.566 13.545 14.032 12.655 12.346 12.300  1.085 
 1   7.87 -0.15  1.33853  0.527 3.840  4.344 11.85  0.038 0.00 15.302 15.304 15.445 15.262 15.267 15.329 15.343 14.586 14.429 14.406  1.339 
 1   7.87 -0.07  3.60769  2.275 4.128  4.177 14.50  0.038 0.00 13.582 14.636 14.335 14.674 14.946 15.176 14.431 14.742 14.816 14.842  3.608 
 1   7.87 -0.01  1.29420  0.415 3.815  4.342 11.30  0.037 0.77 14.786 14.765 15.038 14.710 14.653 14.672 14.895 13.854 13.607 13.573  1.294 
 1   7.87 -0.01  3.20393  2.053 4.092  4.204 14.45  0.038 0.00 14.088 14.937 14.649 14.971 15.234 15.450 14.736 14.996 15.064 15.083  3.204 
 1   7.87  0.09  1.67146  0.892 3.886  4.259  9.60  0.032 0.00 12.140 12.151 12.157 12.124 12.213 12.327 12.097 11.664 11.601 11.581  1.671 
 1   7.87  0.25  1.04869 -0.091 3.748  4.486  9.50  0.031 0.00 14.498 14.463 14.956 14.387 14.254 14.220 14.756 13.308 12.971 12.922  1.049 
 1   7.89 -0.29  0.69045 -0.815 3.665  4.699  8.55  0.025 0.95 14.723 14.910 15.792 14.843 14.537 14.368 15.733 13.246 12.642 12.551  0.690 
 1   7.89 -0.13  2.67222  1.763 4.058  4.280  7.80  0.021 0.00  8.162  8.822  8.545  8.853  9.108  9.311  8.621  8.838  8.897  8.910  2.672 
